PaladinvsRogue,PaladinvsRogue played,PaladinvsMage,PaladinvsMage played,PaladinvsDruid,PaladinvsDruid played,PaladinvsDemonhunter,PaladinvsDemonhunter played,PaladinvsHunter,PaladinvsHunter played,PaladinvsPriest,PaladinvsPriest played,PaladinvsShaman,PaladinvsShaman played,PaladinvsWarlock,PaladinvsWarlock played,PaladinvsWarrior,PaladinvsWarrior played,RoguevsPaladin,RoguevsPaladin played,RoguevsMage,RoguevsMage played,RoguevsDruid,RoguevsDruid played,RoguevsDemonhunter,RoguevsDemonhunter played,RoguevsHunter,RoguevsHunter played,RoguevsPriest,RoguevsPriest played,RoguevsShaman,RoguevsShaman played,RoguevsWarlock,RoguevsWarlock played,RoguevsWarrior,RoguevsWarrior played,MagevsPaladin,MagevsPaladin played,MagevsRogue,MagevsRogue played,MagevsDruid,MagevsDruid played,MagevsDemonhunter,MagevsDemonhunter played,MagevsHunter,MagevsHunter played,MagevsPriest,MagevsPriest played,MagevsShaman,MagevsShaman played,MagevsWarlock,MagevsWarlock played,MagevsWarrior,MagevsWarrior played,DruidvsPaladin,DruidvsPaladin played,DruidvsRogue,DruidvsRogue played,DruidvsMage,DruidvsMage played,DruidvsDemonhunter,DruidvsDemonhunter played,DruidvsHunter,DruidvsHunter played,DruidvsPriest,DruidvsPriest played,DruidvsShaman,DruidvsShaman played,DruidvsWarlock,DruidvsWarlock played,DruidvsWarrior,DruidvsWarrior played,DemonhuntervsPaladin,DemonhuntervsPaladin played,DemonhuntervsRogue,DemonhuntervsRogue played,DemonhuntervsMage,DemonhuntervsMage played,DemonhuntervsDruid,DemonhuntervsDruid played,DemonhuntervsHunter,DemonhuntervsHunter played,DemonhuntervsPriest,DemonhuntervsPriest played,DemonhuntervsShaman,DemonhuntervsShaman played,DemonhuntervsWarlock,DemonhuntervsWarlock played,DemonhuntervsWarrior,DemonhuntervsWarrior played,HuntervsPaladin,HuntervsPaladin played,HuntervsRogue,HuntervsRogue played,HuntervsMage,HuntervsMage played,HuntervsDruid,HuntervsDruid played,HuntervsDemonhunter,HuntervsDemonhunter played,HuntervsPriest,HuntervsPriest played,HuntervsShaman,HuntervsShaman played,HuntervsWarlock,HuntervsWarlock played,HuntervsWarrior,HuntervsWarrior played,PriestvsPaladin,PriestvsPaladin played,PriestvsRogue,PriestvsRogue played,PriestvsMage,PriestvsMage played,PriestvsDruid,PriestvsDruid played,PriestvsDemonhunter,PriestvsDemonhunter played,PriestvsHunter,PriestvsHunter played,PriestvsShaman,PriestvsShaman played,PriestvsWarlock,PriestvsWarlock played,PriestvsWarrior,PriestvsWarrior played,ShamanvsPaladin,ShamanvsPaladin played,ShamanvsRogue,ShamanvsRogue played,ShamanvsMage,ShamanvsMage played,ShamanvsDruid,ShamanvsDruid played,ShamanvsDemonhunter,ShamanvsDemonhunter played,ShamanvsHunter,ShamanvsHunter played,ShamanvsPriest,ShamanvsPriest played,ShamanvsWarlock,ShamanvsWarlock played,ShamanvsWarrior,ShamanvsWarrior played,WarlockvsPaladin,WarlockvsPaladin played,WarlockvsRogue,WarlockvsRogue played,WarlockvsMage,WarlockvsMage played,WarlockvsDruid,WarlockvsDruid played,WarlockvsDemonhunter,WarlockvsDemonhunter played,WarlockvsHunter,WarlockvsHunter played,WarlockvsPriest,WarlockvsPriest played,WarlockvsShaman,WarlockvsShaman played,WarlockvsWarrior,WarlockvsWarrior played,WarriorvsPaladin,WarriorvsPaladin played,WarriorvsRogue,WarriorvsRogue played,WarriorvsMage,WarriorvsMage played,WarriorvsDruid,WarriorvsDruid played,WarriorvsDemonhunter,WarriorvsDemonhunter played,WarriorvsHunter,WarriorvsHunter played,WarriorvsPriest,WarriorvsPriest played,WarriorvsShaman,WarriorvsShaman played,WarriorvsWarlock,WarriorvsWarlock played
0.38235294117647056,34,0.5294117647058824,17,0.6,75,0.6521739130434783,23,1.0,6,0.4666666666666667,30,0.8,5,0.5833333333333334,12,0.3684210526315789,38,0.6176470588235294,34,0.8666666666666667,15,0.4,35,0.5,22,0.5714285714285714,7,0.75,12,0.8333333333333334,6,1.0,2,0.42105263157894735,19,0.47058823529411764,17,0.13333333333333333,15,0.5581395348837209,43,0.5,14,0.5,2,0.6153846153846154,13,0.3333333333333333,3,0.3333333333333333,3,0.2222222222222222,9,0.4,75,0.6,35,0.4418604651162791,43,0.40540540540540543,37,0.9,20,0.375,64,0.3333333333333333,12,0.6153846153846154,13,0.6,45,0.34782608695652173,23,0.5,22,0.5,14,0.5945945945945946,37,0.8888888888888888,9,0.4375,16,0.6666666666666666,3,0.3333333333333333,6,0.125,16,0.0,6,0.42857142857142855,7,0.5,2,0.1,20,0.1111111111111111,9,0.625,16,1.0,2,0.5,2,0.1111111111111111,9,0.5333333333333333,30,0.25,12,0.38461538461538464,13,0.625,64,0.5625,16,0.375,16,0.5,2,0.5217391304347826,23,0.6176470588235294,34,0.2,5,0.16666666666666666,6,0.6666666666666666,3,0.6666666666666666,12,0.3333333333333333,3,0.0,2,0.5,2,0.5,2,0.3333333333333333,3,0.4166666666666667,12,0.0,2,0.6666666666666666,3,0.38461538461538464,13,0.6666666666666666,6,0.5,2,0.4782608695652174,23,0.5,2,0.5454545454545454,11,0.631578947368421,38,0.5789473684210527,19,0.7777777777777778,9,0.4,45,0.875,16,0.8888888888888888,9,0.38235294117647056,34,0.6666666666666666,3,0.45454545454545453,11
0.41025641025641024,39,0.5483870967741935,31,0.5283018867924528,106,0.3888888888888889,18,0.625,16,0.54,50,0.75,4,0.32,25,0.5857142857142857,70,0.5897435897435898,39,0.6818181818181818,22,0.4142857142857143,70,0.4666666666666667,15,0.5789473684210527,19,0.6,45,0.6,15,0.5909090909090909,22,0.3157894736842105,38,0.45161290322580644,31,0.3181818181818182,22,0.484375,64,0.25,12,0.4444444444444444,9,0.4375,32,0.375,8,0.5652173913043478,23,0.375,24,0.4716981132075472,106,0.5857142857142857,70,0.515625,64,0.5098039215686274,51,0.5526315789473685,38,0.4945054945054945,91,0.3888888888888889,18,0.5957446808510638,47,0.6533333333333333,75,0.6111111111111112,18,0.5333333333333333,15,0.75,12,0.49019607843137253,51,0.5,10,0.55,20,0.5,2,0.3333333333333333,15,0.5,20,0.375,16,0.42105263157894735,19,0.5555555555555556,9,0.4473684210526316,38,0.5,10,0.5714285714285714,28,0.0,3,0.42857142857142855,7,0.47619047619047616,21,0.46,50,0.4,45,0.5625,32,0.5054945054945055,91,0.45,20,0.42857142857142855,28,0.5555555555555556,9,0.4444444444444444,18,0.6440677966101694,59,0.25,4,0.4,15,0.625,8,0.6111111111111112,18,0.5,2,1.0,3,0.4444444444444444,9,0.4,5,0.5,8,0.68,25,0.4090909090909091,22,0.43478260869565216,23,0.40425531914893614,47,0.6666666666666666,15,0.5714285714285714,7,0.5555555555555556,18,0.6,5,0.46875,32,0.4142857142857143,70,0.6842105263157895,38,0.625,24,0.3466666666666667,75,0.5,20,0.5238095238095238,21,0.3559322033898305,59,0.5,8,0.53125,32
0.574468085106383,47,0.525,40,0.5886524822695035,141,0.6551724137931034,29,0.45161290322580644,31,0.5,82,0.875,8,0.5128205128205128,39,0.5753424657534246,73,0.425531914893617,47,0.6486486486486487,37,0.3424657534246575,73,0.47619047619047616,21,0.4090909090909091,22,0.4772727272727273,44,0.7777777777777778,9,0.5333333333333333,30,0.5483870967741935,31,0.475,40,0.35135135135135137,37,0.5,80,0.6666666666666666,9,0.35,20,0.5217391304347826,23,0.625,8,0.47058823529411764,17,0.42105263157894735,38,0.41134751773049644,141,0.6575342465753424,73,0.5,80,0.391304347826087,46,0.6078431372549019,51,0.5233644859813084,107,0.5,24,0.5862068965517241,58,0.532608695652174,92,0.3448275862068966,29,0.5238095238095238,21,0.3333333333333333,9,0.6086956521739131,46,0.5555555555555556,18,0.4230769230769231,26,1.0,5,0.6153846153846154,13,0.22727272727272727,22,0.5483870967741935,31,0.5909090909090909,22,0.65,20,0.39215686274509803,51,0.4444444444444444,18,0.6451612903225806,31,0.7,10,0.4444444444444444,18,0.6333333333333333,30,0.5,82,0.5227272727272727,44,0.4782608695652174,23,0.4766355140186916,107,0.5769230769230769,26,0.3548387096774194,31,0.46153846153846156,13,0.42857142857142855,35,0.6515151515151515,66,0.125,8,0.2222222222222222,9,0.375,8,0.5,24,0.0,5,0.3,10,0.5384615384615384,13,0.0,3,0.7142857142857143,7,0.48717948717948717,39,0.4666666666666667,30,0.5294117647058824,17,0.41379310344827586,58,0.38461538461538464,13,0.5555555555555556,18,0.5714285714285714,35,1.0,3,0.4857142857142857,35,0.4246575342465753,73,0.45161290322580644,31,0.5789473684210527,38,0.4673913043478261,92,0.7727272727272727,22,0.36666666666666664,30,0.3484848484848485,66,0.2857142857142857,7,0.5142857142857142,35
0.47368421052631576,38,0.4166666666666667,12,0.5684210526315789,95,0.4444444444444444,27,0.5294117647058824,17,0.40540540540540543,37,0.8571428571428571,7,0.35294117647058826,17,0.6346153846153846,52,0.5263157894736842,38,0.625,16,0.3382352941176471,68,0.46875,32,0.47058823529411764,17,0.3958333333333333,48,0.42857142857142855,7,0.625,24,0.45454545454545453,33,0.5833333333333334,12,0.375,16,0.4146341463414634,41,0.2727272727272727,11,0.3333333333333333,9,0.6666666666666666,15,0.5,4,0.6363636363636364,11,0.4444444444444444,18,0.43157894736842106,95,0.6617647058823529,68,0.5853658536585366,41,0.5555555555555556,54,0.7,30,0.4050632911392405,79,0.5833333333333334,24,0.5882352941176471,34,0.5625,64,0.5555555555555556,27,0.53125,32,0.7272727272727273,11,0.4444444444444444,54,0.7142857142857143,14,0.42857142857142855,35,0.5,8,0.6363636363636364,11,0.42857142857142855,14,0.47058823529411764,17,0.5294117647058824,17,0.6666666666666666,9,0.3,30,0.2857142857142857,14,0.7916666666666666,24,1.0,3,0.5,6,0.3,20,0.5945945945945946,37,0.6041666666666666,48,0.3333333333333333,15,0.5949367088607594,79,0.5714285714285714,35,0.20833333333333334,24,0.6666666666666666,3,0.32,25,0.7627118644067796,59,0.14285714285714285,7,0.5714285714285714,7,0.5,4,0.4166666666666667,24,0.5,8,0.0,3,0.3333333333333333,3,0.0,2,0.2,5,0.6470588235294118,17,0.375,24,0.36363636363636365,11,0.4117647058823529,34,0.36363636363636365,11,0.5,6,0.68,25,1.0,2,0.5833333333333334,24,0.36538461538461536,52,0.5454545454545454,33,0.5555555555555556,18,0.4375,64,0.5714285714285714,14,0.7,20,0.23728813559322035,59,0.8,5,0.4166666666666667,24
0.5,30,0.42857142857142855,21,0.6039603960396039,101,0.4074074074074074,27,0.5,12,0.5813953488372093,43,0.5,6,0.3888888888888889,18,0.5076923076923077,65,0.5,30,0.7,10,0.3888888888888889,72,0.7272727272727273,22,0.5,16,0.4864864864864865,37,0.5,2,0.5833333333333334,12,0.42424242424242425,33,0.5714285714285714,21,0.3,10,0.6818181818181818,44,0.3333333333333333,6,0.0,4,0.3,10,0.0,4,0.45454545454545453,11,0.5,18,0.39603960396039606,101,0.6111111111111112,72,0.3181818181818182,44,0.5581395348837209,43,0.45454545454545453,33,0.43243243243243246,74,0.42857142857142855,21,0.5789473684210527,38,0.5862068965517241,58,0.5925925925925926,27,0.2727272727272727,22,0.6666666666666666,6,0.4418604651162791,43,0.5,14,0.375,32,0.5555555555555556,9,0.6666666666666666,15,0.2727272727272727,11,0.5,12,0.5,16,1.0,4,0.5454545454545454,33,0.5,14,0.75,20,0.3333333333333333,3,0.6,5,0.375,16,0.4186046511627907,43,0.5135135135135135,37,0.7,10,0.5675675675675675,74,0.625,32,0.25,20,0.6666666666666666,6,0.30434782608695654,23,0.6666666666666666,45,0.5,6,0.5,2,1.0,4,0.5714285714285714,21,0.4444444444444444,9,0.6666666666666666,3,0.3333333333333333,6,0.3333333333333333,6,0.5,6,0.6111111111111112,18,0.4166666666666667,12,0.5454545454545454,11,0.42105263157894735,38,0.3333333333333333,15,0.4,5,0.6956521739130435,23,0.6666666666666666,6,0.3076923076923077,13,0.49230769230769234,65,0.5757575757575758,33,0.5,18,0.41379310344827586,58,0.7272727272727273,11,0.625,16,0.3333333333333333,45,0.5,6,0.6923076923076923,13
0.35,20,0.2727272727272727,11,0.44,50,0.375,16,0.8,5,0.5294117647058824,17,1.0,2,0.3,10,0.5,24,0.65,20,0.5263157894736842,19,0.5147058823529411,68,0.5416666666666666,24,0.6,15,0.43333333333333335,30,0.0,5,0.5625,16,0.56,25,0.7272727272727273,11,0.47368421052631576,19,0.41025641025641024,39,0.6190476190476191,21,1.0,2,0.6,10,1.0,4,0.2857142857142857,7,0.47058823529411764,17,0.56,50,0.4852941176470588,68,0.5897435897435898,39,0.66,50,0.64,25,0.3620689655172414,58,0.6,15,0.32,25,0.5833333333333334,48,0.625,16,0.4583333333333333,24,0.38095238095238093,21,0.34,50,0.5,6,0.48148148148148145,27,0.25,4,0.35714285714285715,14,0.3333333333333333,9,0.2,5,0.4,15,0.0,2,0.36,25,0.5,6,0.3,10,0.5,2,1.0,3,0.2857142857142857,7,0.47058823529411764,17,0.5666666666666667,30,0.4,10,0.6379310344827587,58,0.5185185185185185,27,0.7,10,0.8,5,0.25,12,0.5666666666666667,30,0.0,2,1.0,5,0.0,4,0.4,15,0.75,4,0.5,2,0.2,5,0.0,3,0.0,2,0.7,10,0.4375,16,0.7142857142857143,7,0.68,25,0.6428571428571429,14,0.0,3,0.75,12,1.0,3,0.125,8,0.5,24,0.44,25,0.5294117647058824,17,0.4166666666666667,48,0.6666666666666666,9,0.7142857142857143,7,0.43333333333333335,30,1.0,2,0.875,8
0.35714285714285715,28,0.35294117647058826,34,0.4805194805194805,77,0.5714285714285714,21,0.4,10,0.3,40,0.42857142857142855,7,0.32,25,0.47058823529411764,51,0.6428571428571429,28,0.42857142857142855,49,0.4864864864864865,111,0.4482758620689655,29,0.7,20,0.4507042253521127,71,0.625,8,0.53125,32,0.32558139534883723,43,0.6470588235294118,34,0.5714285714285714,49,0.5294117647058824,102,0.30434782608695654,23,0.5384615384615384,13,0.5172413793103449,58,0.4,5,0.4074074074074074,27,0.4444444444444444,45,0.5194805194805194,77,0.5135135135135135,111,0.47058823529411764,102,0.44680851063829785,47,0.7,40,0.4444444444444444,117,1.0,10,0.527027027027027,74,0.46236559139784944,93,0.42857142857142855,21,0.5517241379310345,29,0.6956521739130435,23,0.5531914893617021,47,0.75,12,0.3170731707317073,41,0.3333333333333333,3,0.8,10,0.4375,16,0.6,10,0.3,20,0.46153846153846156,13,0.3,40,0.25,12,0.43478260869565216,23,0.6666666666666666,3,0.42857142857142855,7,0.5294117647058824,17,0.7,40,0.5492957746478874,71,0.4827586206896552,58,0.5555555555555556,117,0.6829268292682927,41,0.5652173913043478,23,0.4,10,0.36538461538461536,52,0.3584905660377358,53,0.5714285714285714,7,0.375,8,0.6,5,0.0,10,0.6666666666666666,3,0.3333333333333333,3,0.6,10,0.6666666666666666,3,0.5,4,0.68,25,0.46875,32,0.5925925925925926,27,0.47297297297297297,74,0.2,10,0.5714285714285714,7,0.6346153846153846,52,0.3333333333333333,3,0.32,25,0.5294117647058824,51,0.6744186046511628,43,0.5555555555555556,45,0.5376344086021505,93,0.5625,16,0.47058823529411764,17,0.6415094339622641,53,0.5,4,0.68,25
0.4074074074074074,27,0.35714285714285715,28,0.5319148936170213,47,0.46153846153846156,13,0.6428571428571429,14,0.3333333333333333,21,0.5,4,0.35,20,0.5428571428571428,35,0.5925925925925926,27,0.42857142857142855,42,0.49411764705882355,85,0.5769230769230769,26,0.5454545454545454,22,0.41935483870967744,62,0.5,4,0.75,16,0.35294117647058826,34,0.6428571428571429,28,0.5714285714285714,42,0.48,75,0.5217391304347826,23,0.6428571428571429,14,0.4375,32,0.8571428571428571,7,0.36363636363636365,22,0.45,40,0.46808510638297873,47,0.5058823529411764,85,0.52,75,0.4489795918367347,49,0.42857142857142855,35,0.4050632911392405,79,0.7333333333333333,15,0.4423076923076923,52,0.5148514851485149,101,0.5384615384615384,13,0.4230769230769231,26,0.4782608695652174,23,0.5510204081632653,49,0.46153846153846156,13,0.42857142857142855,35,0.8888888888888888,9,0.5,16,0.45454545454545453,22,0.35714285714285715,14,0.45454545454545453,22,0.35714285714285715,14,0.5714285714285714,35,0.5384615384615384,13,0.6470588235294118,17,0.75,4,0.3,10,0.3333333333333333,12,0.6666666666666666,21,0.5806451612903226,62,0.5625,32,0.5949367088607594,79,0.5714285714285714,35,0.35294117647058826,17,0.5,6,0.4411764705882353,34,0.475,40,0.5,4,0.5,4,0.14285714285714285,7,0.26666666666666666,15,0.1111111111111111,9,0.25,4,0.5,6,0.3333333333333333,3,0.75,4,0.65,20,0.25,16,0.6363636363636364,22,0.5576923076923077,52,0.5,16,0.7,10,0.5588235294117647,34,0.6666666666666666,3,0.3,20,0.45714285714285713,35,0.6470588235294118,34,0.55,40,0.48514851485148514,101,0.5454545454545454,22,0.6666666666666666,12,0.525,40,0.25,4,0.7,20
0.29411764705882354,17,0.47058823529411764,17,0.45714285714285713,35,0.6111111111111112,18,0.25,4,0.5,20,0.0,1,0.21428571428571427,14,0.4666666666666667,30,0.7058823529411765,17,0.47368421052631576,19,0.5102040816326531,49,0.3888888888888889,18,0.4444444444444444,9,0.3684210526315789,38,1.0,2,0.3333333333333333,15,0.3888888888888889,18,0.5294117647058824,17,0.5263157894736842,19,0.49122807017543857,57,0.3333333333333333,12,0.6,5,0.3793103448275862,29,1.0,1,0.375,16,0.25925925925925924,27,0.5428571428571428,35,0.4897959183673469,49,0.5087719298245614,57,0.5813953488372093,43,0.45454545454545453,22,0.5,50,0.8333333333333334,6,0.6296296296296297,27,0.4727272727272727,55,0.3888888888888889,18,0.6111111111111112,18,0.6666666666666666,12,0.4186046511627907,43,0.75,4,0.38235294117647056,34,0.0,3,0.8888888888888888,9,0.5333333333333333,15,0.75,4,0.5555555555555556,9,0.4,5,0.5454545454545454,22,0.25,4,0.625,16,1.0,1,0.2,5,0.375,8,0.5,20,0.631578947368421,38,0.6206896551724138,29,0.5,50,0.6176470588235294,34,0.375,16,0.5,2,0.23333333333333334,30,0.5945945945945946,37,1.0,1,0.0,2,0.0,1,0.16666666666666666,6,1.0,3,0.0,1,0.5,2,0.0,2,0.6666666666666666,3,0.7857142857142857,14,0.6666666666666666,15,0.625,16,0.37037037037037035,27,0.1111111111111111,9,0.8,5,0.7666666666666667,30,1.0,2,0.5,6,0.5333333333333333,30,0.6111111111111112,18,0.7407407407407407,27,0.5272727272727272,55,0.4666666666666667,15,0.625,8,0.40540540540540543,37,0.3333333333333333,3,0.5,6
0.4375,16,0.2,10,0.47368421052631576,19,0.3333333333333333,12,0.5,6,0.3333333333333333,27,1.0,1,0.375,8,0.68,25,0.5625,16,0.5333333333333333,15,0.55,60,0.5789473684210527,19,0.5,12,0.47368421052631576,38,0.4,5,0.5,8,0.42857142857142855,21,0.8,10,0.4666666666666667,15,0.5,52,0.3,10,0.45454545454545453,11,0.5238095238095238,21,1.0,1,0.7142857142857143,7,0.35714285714285715,28,0.5263157894736842,19,0.45,60,0.5,52,0.5,34,0.47368421052631576,19,0.43283582089552236,67,0.3333333333333333,3,0.5769230769230769,26,0.4107142857142857,56,0.6666666666666666,12,0.42105263157894735,19,0.7,10,0.5,34,0.75,4,0.52,25,1.0,1,0.8571428571428571,7,0.4444444444444444,9,0.5,6,0.5,12,0.5454545454545454,11,0.5263157894736842,19,0.25,4,0.4,10,0.5,0,0.0,1,0.4444444444444444,9,0.6666666666666666,27,0.5263157894736842,38,0.47619047619047616,21,0.5671641791044776,67,0.48,25,0.6,10,0.6,5,0.5384615384615384,26,0.32558139534883723,43,0.0,1,0.6,5,0.0,1,0.6666666666666666,3,0.0,1,0.5,0,0.4,5,1.0,1,0.6666666666666666,3,0.625,8,0.5,8,0.2857142857142857,7,0.4230769230769231,26,0.14285714285714285,7,1.0,1,0.46153846153846156,26,0.0,1,0.25,8,0.32,25,0.5714285714285714,21,0.6428571428571429,28,0.5892857142857143,56,0.5555555555555556,9,0.5555555555555556,9,0.6744186046511628,43,0.3333333333333333,3,0.75,8
0.30434782608695654,23,0.19047619047619047,21,0.509090909090909,55,0.3888888888888889,18,0.6428571428571429,14,0.4117647058823529,34,0.6666666666666666,3,0.5333333333333333,15,0.5,38,0.6956521739130435,23,0.4878048780487805,41,0.45454545454545453,99,0.6190476190476191,21,0.5,28,0.4727272727272727,55,0.5,6,0.5555555555555556,27,0.425,40,0.8095238095238095,21,0.5121951219512195,41,0.4,80,0.6818181818181818,22,0.48148148148148145,27,0.5,58,0.5,6,0.2727272727272727,22,0.391304347826087,46,0.4909090909090909,55,0.5454545454545454,99,0.6,80,0.5510204081632653,49,0.53125,32,0.41007194244604317,139,0.45454545454545453,22,0.4810126582278481,79,0.46715328467153283,137,0.6111111111111112,18,0.38095238095238093,21,0.3181818181818182,22,0.4489795918367347,49,0.8888888888888888,9,0.4482758620689655,29,0.5,2,0.5,16,0.4583333333333333,24,0.35714285714285715,14,0.5,28,0.5185185185185185,27,0.46875,32,0.1111111111111111,9,0.2962962962962963,27,0.25,4,0.0,2,0.43478260869565216,23,0.5882352941176471,34,0.5272727272727272,55,0.5,58,0.5899280575539568,139,0.5517241379310345,29,0.7037037037037037,27,0.8333333333333334,6,0.4772727272727273,44,0.5079365079365079,63,0.3333333333333333,3,0.5,6,0.5,6,0.5454545454545454,22,0.5,2,0.75,4,0.16666666666666666,6,0.5,4,0.6,5,0.4666666666666667,15,0.4444444444444444,27,0.7272727272727273,22,0.5189873417721519,79,0.5,16,1.0,2,0.5227272727272727,44,0.5,4,0.3225806451612903,31,0.5,38,0.575,40,0.6086956521739131,46,0.5328467153284672,137,0.5416666666666666,24,0.5652173913043478,23,0.49206349206349204,63,0.4,5,0.6774193548387096,31
0.46153846153846156,26,0.47619047619047616,21,0.5660377358490566,53,0.7142857142857143,21,0.8,10,0.5135135135135135,37,0.75,4,0.5185185185185185,27,0.4883720930232558,43,0.5384615384615384,26,0.5641025641025641,39,0.5234375,128,0.3225806451612903,31,0.55,20,0.4897959183673469,98,0.5,4,0.4186046511627907,43,0.28846153846153844,52,0.5238095238095238,21,0.4358974358974359,39,0.38636363636363635,88,0.4166666666666667,24,0.3333333333333333,12,0.4423076923076923,52,0.5,6,0.59375,32,0.37209302325581395,43,0.4339622641509434,53,0.4765625,128,0.6136363636363636,88,0.625,64,0.42857142857142855,42,0.43609022556390975,133,0.6666666666666666,21,0.43209876543209874,81,0.45985401459854014,137,0.2857142857142857,21,0.6774193548387096,31,0.5833333333333334,24,0.375,64,0.45454545454545453,11,0.5333333333333333,60,0.6,5,0.7222222222222222,18,0.43478260869565216,23,0.2,10,0.45,20,0.6666666666666666,12,0.5714285714285714,42,0.5454545454545454,11,0.5,32,0.3333333333333333,3,0.4,10,0.35714285714285715,14,0.4864864864864865,37,0.5102040816326531,98,0.5576923076923077,52,0.5639097744360902,133,0.4666666666666667,60,0.5,32,0.45454545454545453,11,0.3111111111111111,45,0.5384615384615384,65,0.25,4,0.5,4,0.5,6,0.3333333333333333,21,0.4,5,0.6666666666666666,3,0.5454545454545454,11,0.0,4,0.35714285714285715,14,0.48148148148148145,27,0.5813953488372093,43,0.40625,32,0.5679012345679012,81,0.2777777777777778,18,0.6,10,0.6888888888888889,45,1.0,4,0.35294117647058826,34,0.5116279069767442,43,0.7115384615384616,52,0.627906976744186,43,0.5401459854014599,137,0.5652173913043478,23,0.6428571428571429,14,0.46153846153846156,65,0.6428571428571429,14,0.6470588235294118,34
0.47368421052631576,19,0.35714285714285715,14,0.5,54,0.5,10,0.6363636363636364,11,0.4166666666666667,24,1.0,1,0.47368421052631576,19,0.5,26,0.5263157894736842,19,0.42857142857142855,35,0.4479166666666667,96,0.46153846153846156,26,0.6666666666666666,21,0.4074074074074074,54,0.0,1,0.47058823529411764,17,0.5357142857142857,28,0.6428571428571429,14,0.5714285714285714,35,0.5172413793103449,58,0.5,16,0.6363636363636364,11,0.5185185185185185,27,0.6,5,0.47058823529411764,17,0.2222222222222222,27,0.5,54,0.5520833333333334,96,0.4827586206896552,58,0.5423728813559322,59,0.5357142857142857,28,0.38571428571428573,70,0.6666666666666666,9,0.3,50,0.5408163265306123,98,0.5,10,0.5384615384615384,26,0.5,16,0.4576271186440678,59,0.7142857142857143,7,0.3333333333333333,27,1.0,1,0.625,16,0.4375,16,0.36363636363636365,11,0.3333333333333333,21,0.36363636363636365,11,0.4642857142857143,28,0.2857142857142857,7,0.4827586206896552,29,0.0,2,0.2857142857142857,7,0.3333333333333333,15,0.5833333333333334,24,0.5925925925925926,54,0.48148148148148145,27,0.6142857142857143,70,0.6666666666666666,27,0.5172413793103449,29,0.7,10,0.425,40,0.5675675675675675,37,0.0,1,1.0,1,0.4,5,0.3333333333333333,9,0.0,1,1.0,2,0.3,10,0.25,4,0.42857142857142855,7,0.5263157894736842,19,0.5294117647058824,17,0.5294117647058824,17,0.7,50,0.375,16,0.7142857142857143,7,0.575,40,0.75,4,0.3076923076923077,13,0.5,26,0.4642857142857143,28,0.7777777777777778,27,0.45918367346938777,98,0.5625,16,0.6666666666666666,15,0.43243243243243246,37,0.5714285714285714,7,0.6923076923076923,13
0.3448275862068966,29,0.5625,16,0.5227272727272727,44,0.5,20,0.4666666666666667,15,0.39285714285714285,28,0.8,5,0.23076923076923078,13,0.5,34,0.6551724137931034,29,0.36666666666666664,30,0.5,92,0.6296296296296297,27,0.47058823529411764,17,0.41509433962264153,53,0.875,8,0.45454545454545453,33,0.4864864864864865,37,0.4375,16,0.6333333333333333,30,0.5306122448979592,49,0.35,20,0.4,10,0.5161290322580645,31,0.8,5,0.4166666666666667,24,0.3939393939393939,33,0.4772727272727273,44,0.5,92,0.46938775510204084,49,0.46153846153846156,52,0.3888888888888889,36,0.5,74,0.5555555555555556,9,0.4423076923076923,52,0.4583333333333333,72,0.5,20,0.37037037037037035,27,0.65,20,0.5384615384615384,52,0.5384615384615384,13,0.5,26,0.0,3,0.8125,16,0.8148148148148148,27,0.5333333333333333,15,0.5294117647058824,17,0.6,10,0.6111111111111112,36,0.46153846153846156,13,0.52,25,0.0,1,0.3333333333333333,9,0.65,20,0.6071428571428571,28,0.5849056603773585,53,0.4838709677419355,31,0.5,74,0.5,26,0.48,25,1.0,1,0.3333333333333333,39,0.5641025641025641,39,0.2,5,0.125,8,0.2,5,0.4444444444444444,9,1.0,3,1.0,1,0.0,1,0.3333333333333333,3,0.6666666666666666,6,0.7692307692307693,13,0.5454545454545454,33,0.5833333333333334,24,0.5576923076923077,52,0.1875,16,0.6666666666666666,9,0.6666666666666666,39,0.6666666666666666,3,0.0625,16,0.5,34,0.5135135135135135,37,0.6060606060606061,33,0.5416666666666666,72,0.18518518518518517,27,0.35,20,0.4358974358974359,39,0.3333333333333333,6,0.9375,16
